,Charging Current (A),Actual Pilot (A),Voltage (V),Charging State,Energy Delivered (kWh),Power (kW)
2019-12-02T20:51:01+00:00,15.8,20.0,219.0,ADAPTIVE,10.4776005556,3.48
2019-12-02T20:51:08+00:00,15.9,20.0,218.9,ADAPTIVE,10.481418333299999,3.5149999999999997
2019-12-02T20:51:09+00:00,15.9,20.0,219.2,ADAPTIVE,10.4852583333,3.512
2019-12-02T20:51:13+00:00,15.8,20.0,219.0,ADAPTIVE,10.4890833333,3.4939999999999998
2019-12-02T20:51:17+00:00,15.9,20.0,219.1,ADAPTIVE,10.4929213889,3.5269999999999997
2019-12-02T20:51:21+00:00,15.8,20.0,218.8,ADAPTIVE,10.4967413889,3.4949999999999997
2019-12-02T20:51:25+00:00,15.8,20.0,218.5,ADAPTIVE,10.500572499999999,3.492
2019-12-02T20:51:29+00:00,15.9,20.0,219.0,ADAPTIVE,10.5043841667,3.505
2019-12-02T20:51:34+00:00,15.8,20.0,219.1,ADAPTIVE,10.5082161111,3.4989999999999997
2019-12-02T20:51:39+00:00,16.0,20.0,218.9,ADAPTIVE,10.5120380556,3.53
2019-12-02T20:51:43+00:00,15.9,20.0,219.1,ADAPTIVE,10.5158763889,3.508
2019-12-02T20:51:45+00:00,15.9,20.0,219.1,ADAPTIVE,10.5197013889,3.5109999999999997
2019-12-02T20:51:49+00:00,16.0,20.0,219.1,ADAPTIVE,10.523521944399999,3.532
2019-12-02T20:51:53+00:00,15.8,20.0,219.3,ADAPTIVE,10.527362777799999,3.5029999999999997
2019-12-02T20:51:57+00:00,15.9,20.0,218.6,ADAPTIVE,10.5311841667,3.4989999999999997
2019-12-02T20:52:05+00:00,15.9,20.0,218.4,ADAPTIVE,10.538817777799999,3.51
2019-12-02T20:52:09+00:00,15.9,20.0,218.4,ADAPTIVE,10.5426430556,3.512
2019-12-02T20:52:12+00:00,15.9,20.0,218.2,ADAPTIVE,10.5464525,3.5109999999999997
2019-12-02T20:52:16+00:00,15.9,20.0,218.9,ADAPTIVE,10.5502644444,3.505
2019-12-02T20:52:20+00:00,15.8,20.0,219.4,ADAPTIVE,10.554107499999999,3.4869999999999997
2019-12-02T20:52:24+00:00,15.9,20.0,219.2,ADAPTIVE,10.5579355556,3.5229999999999997
2019-12-02T20:52:28+00:00,15.8,20.0,219.4,ADAPTIVE,10.5617827778,3.4949999999999997
2019-12-02T20:52:32+00:00,15.9,20.0,219.4,ADAPTIVE,10.5656102778,3.509
2019-12-02T20:52:37+00:00,15.9,20.0,219.2,ADAPTIVE,10.5694363889,3.513
2019-12-02T20:52:41+00:00,15.9,20.0,218.9,ADAPTIVE,10.5732772222,3.508
2019-12-02T20:52:44+00:00,15.9,20.0,219.1,ADAPTIVE,10.5771,3.5269999999999997
2019-12-02T20:52:48+00:00,15.9,20.0,219.1,ADAPTIVE,10.5809405556,3.522
2019-12-02T20:52:49+00:00,15.9,20.0,219.1,ADAPTIVE,10.5809405556,3.522
2019-12-02T20:52:51+00:00,15.9,20.0,219.1,ADAPTIVE,10.5809405556,3.522
2019-12-02T20:52:52+00:00,15.8,20.0,218.7,ADAPTIVE,10.584765833299999,3.497
2019-12-02T20:52:56+00:00,16.0,20.0,218.7,ADAPTIVE,10.5885897222,3.529
2019-12-02T20:53:00+00:00,15.9,20.0,218.7,ADAPTIVE,10.592424999999999,3.513
2019-12-02T20:53:05+00:00,15.8,20.0,218.9,ADAPTIVE,10.596245,3.502
2019-12-02T20:53:09+00:00,15.9,20.0,218.6,ADAPTIVE,10.600080277799998,3.52
2019-12-02T20:53:11+00:00,15.8,20.0,218.8,ADAPTIVE,10.603900833299999,3.4979999999999998
2019-12-02T20:53:16+00:00,15.9,20.0,218.9,ADAPTIVE,10.607721111099998,3.512
2019-12-02T20:53:20+00:00,16.0,20.0,218.8,ADAPTIVE,10.611559999999999,3.517
2019-12-02T20:53:23+00:00,15.9,20.0,218.9,ADAPTIVE,10.6153797222,3.5069999999999997
2019-12-02T20:53:27+00:00,15.9,20.0,218.6,ADAPTIVE,10.6192127778,3.4979999999999998
2019-12-02T20:53:31+00:00,15.9,20.0,219.4,ADAPTIVE,10.6230311111,3.51
2019-12-02T20:53:35+00:00,15.9,20.0,218.9,ADAPTIVE,10.6268663889,3.4979999999999998
2019-12-02T20:53:40+00:00,16.0,20.0,218.1,ADAPTIVE,10.6306830556,3.514
2019-12-02T20:53:43+00:00,15.9,20.0,218.1,ADAPTIVE,10.6345116667,3.5069999999999997
2019-12-02T20:53:45+00:00,15.9,20.0,218.1,ADAPTIVE,10.6345116667,3.5069999999999997
2019-12-02T20:53:49+00:00,15.9,20.0,218.7,ADAPTIVE,10.6383261111,3.5109999999999997
2019-12-02T20:53:51+00:00,15.8,20.0,219.0,ADAPTIVE,10.642159999999999,3.4909999999999997
2019-12-02T20:53:57+00:00,15.8,20.0,218.5,ADAPTIVE,10.645977499999999,3.492
2019-12-02T20:53:59+00:00,15.9,20.0,219.3,ADAPTIVE,10.649797777799998,3.508
2019-12-02T20:54:03+00:00,15.9,20.0,219.1,ADAPTIVE,10.653636944399999,3.506
2019-12-02T20:54:07+00:00,15.9,20.0,219.1,ADAPTIVE,10.6574608333,3.5029999999999997
2019-12-02T20:54:12+00:00,15.8,20.0,219.0,ADAPTIVE,10.6612986111,3.4989999999999997
2019-12-02T20:54:15+00:00,15.9,20.0,218.6,ADAPTIVE,10.6651216667,3.5149999999999997
2019-12-02T20:54:19+00:00,15.8,20.0,219.0,ADAPTIVE,10.6689430556,3.501
2019-12-02T20:54:23+00:00,15.9,20.0,219.5,ADAPTIVE,10.672782777799998,3.508
2019-12-02T20:54:26+00:00,15.9,20.0,219.5,ADAPTIVE,10.672782777799998,3.508
2019-12-02T20:54:38+00:00,15.9,20.0,219.6,ADAPTIVE,10.688126111099999,3.52
2019-12-02T20:54:42+00:00,15.8,20.0,219.6,ADAPTIVE,10.6919561111,3.5069999999999997
2019-12-02T20:54:46+00:00,15.9,20.0,219.3,ADAPTIVE,10.6958011111,3.5269999999999997
2019-12-02T20:54:51+00:00,15.9,20.0,219.7,ADAPTIVE,10.699630833299999,3.514
2019-12-02T20:54:54+00:00,15.9,20.0,219.8,ADAPTIVE,10.7034786111,3.53
2019-12-02T20:54:56+00:00,15.9,20.0,219.8,ADAPTIVE,10.7034786111,3.53
2019-12-02T20:54:58+00:00,15.9,20.0,219.8,ADAPTIVE,10.707309444399998,3.52
2019-12-02T20:55:02+00:00,15.9,20.0,219.7,ADAPTIVE,10.71116,3.518
2019-12-02T20:55:06+00:00,16.0,20.0,219.5,ADAPTIVE,10.7149947222,3.54
2019-12-02T20:55:10+00:00,15.9,20.0,219.9,ADAPTIVE,10.718845,3.524
2019-12-02T20:55:14+00:00,15.9,20.0,219.5,ADAPTIVE,10.722681111099998,3.513
2019-12-02T20:55:15+00:00,15.9,20.0,219.5,ADAPTIVE,10.722681111099998,3.513
2019-12-02T20:55:18+00:00,15.9,20.0,219.7,ADAPTIVE,10.726531111099998,3.5229999999999997
2019-12-02T20:55:22+00:00,15.9,20.0,219.4,ADAPTIVE,10.7303655556,3.526
2019-12-02T20:55:25+00:00,15.9,20.0,219.8,ADAPTIVE,10.7342172222,3.5269999999999997
2019-12-02T20:55:29+00:00,16.0,20.0,220.0,ADAPTIVE,10.7380536111,3.54
2019-12-02T20:55:31+00:00,16.0,20.0,220.0,ADAPTIVE,10.7380536111,3.54
2019-12-02T20:55:35+00:00,15.8,20.0,219.9,ADAPTIVE,10.741909999999999,3.5149999999999997
2019-12-02T20:55:37+00:00,15.9,20.0,219.9,ADAPTIVE,10.74575,3.516
2019-12-02T20:55:42+00:00,15.8,20.0,220.1,ADAPTIVE,10.749602777799998,3.5109999999999997
2019-12-02T20:55:45+00:00,15.9,20.0,220.1,ADAPTIVE,10.7534388889,3.516
2019-12-02T20:55:49+00:00,16.0,20.0,220.4,ADAPTIVE,10.757314166699999,3.561
2019-12-02T20:55:53+00:00,16.0,20.0,220.6,ADAPTIVE,10.761191111099999,3.561
2019-12-02T20:55:57+00:00,16.0,20.0,219.7,ADAPTIVE,10.7650747222,3.55
2019-12-02T20:56:02+00:00,15.9,20.0,219.7,ADAPTIVE,10.7689325,3.5349999999999997
2019-12-02T20:56:05+00:00,16.0,20.0,219.5,ADAPTIVE,10.7728061111,3.54
2019-12-02T20:56:09+00:00,15.9,20.0,219.6,ADAPTIVE,10.7766772222,3.528
2019-12-02T20:56:13+00:00,16.0,20.0,219.8,ADAPTIVE,10.7805327778,3.538
2019-12-02T20:56:17+00:00,16.0,20.0,220.4,ADAPTIVE,10.7844091667,3.553
2019-12-02T20:56:25+00:00,16.0,20.0,220.0,ADAPTIVE,10.792156111099999,3.5469999999999997
2019-12-02T20:56:32+00:00,16.0,20.0,220.0,ADAPTIVE,10.79602,3.553
2019-12-02T20:56:33+00:00,16.0,20.0,220.2,ADAPTIVE,10.799899722200001,3.561
2019-12-02T20:56:41+00:00,16.0,20.0,220.0,ADAPTIVE,10.807642777799998,3.545
2019-12-02T20:56:58+00:00,15.8,20.0,220.3,ADAPTIVE,10.8213547222,3.4949999999999997
2019-12-02T20:57:16+00:00,16.0,20.0,219.4,ADAPTIVE,10.8329847222,3.5429999999999997
2019-12-02T20:57:20+00:00,16.0,20.0,219.5,ADAPTIVE,10.840707499999999,3.537
2019-12-02T20:57:25+00:00,16.0,20.0,219.6,ADAPTIVE,10.8484322222,3.548
2019-12-02T20:58:21+00:00,16.0,20.0,219.8,ADAPTIVE,10.8836625,3.538
2019-12-02T20:58:26+00:00,16.0,20.0,219.2,ADAPTIVE,10.8913947222,3.5389999999999997
2019-12-02T20:58:50+00:00,15.9,20.0,219.8,ADAPTIVE,10.914571944399999,3.542
2019-12-02T20:59:19+00:00,15.9,20.0,220.1,ADAPTIVE,10.9416852778,3.541
2019-12-02T20:59:20+00:00,15.9,20.0,220.1,ADAPTIVE,10.9416852778,3.541
2019-12-02T20:59:51+00:00,16.0,20.0,218.9,ADAPTIVE,10.9726163889,3.53
2019-12-02T21:00:14+00:00,16.0,18.0,219.5,ADAPTIVE,10.9879780556,3.536
2019-12-02T21:00:33+00:00,16.0,18.0,219.9,ADAPTIVE,11.0073025,3.553
2019-12-02T21:00:57+00:00,16.0,20.0,219.6,ADAPTIVE,11.030493611099999,3.537
2019-12-02T21:01:50+00:00,16.0,19.0,220.8,ADAPTIVE,11.0809994444,3.564
2019-12-02T21:02:13+00:00,16.0,19.0,220.6,ADAPTIVE,11.1081477778,3.558
2019-12-02T21:02:23+00:00,16.0,19.0,220.6,ADAPTIVE,11.1198002778,3.557
2019-12-02T21:02:27+00:00,16.0,19.0,220.7,ADAPTIVE,11.1236747222,3.561
2019-12-02T21:02:32+00:00,16.0,19.0,220.4,ADAPTIVE,11.1275475,3.558
2019-12-02T21:02:35+00:00,16.0,19.0,220.7,ADAPTIVE,11.131436388900001,3.564
2019-12-02T21:02:39+00:00,16.0,19.0,220.6,ADAPTIVE,11.1353097222,3.5629999999999997
2019-12-02T21:02:43+00:00,15.9,20.0,220.6,ADAPTIVE,11.139182777799999,3.5469999999999997
2019-12-02T21:02:47+00:00,16.0,20.0,220.7,ADAPTIVE,11.143072499999999,3.56
2019-12-02T21:02:51+00:00,16.0,20.0,220.4,ADAPTIVE,11.1469436111,3.558
2019-12-02T21:02:55+00:00,16.0,20.0,220.8,ADAPTIVE,11.150821666699999,3.554
2019-12-02T21:02:59+00:00,16.1,20.0,221.0,ADAPTIVE,11.1547205556,3.581
2019-12-02T21:03:02+00:00,16.0,20.0,220.9,ADAPTIVE,11.158591111099998,3.566
2019-12-02T21:03:06+00:00,15.9,20.0,221.0,ADAPTIVE,11.162476111099998,3.553
2019-12-02T21:03:11+00:00,15.9,20.0,219.8,ADAPTIVE,11.1663525,3.5269999999999997
2019-12-02T21:03:14+00:00,15.8,20.0,219.4,ADAPTIVE,11.1701816667,3.51
2019-12-02T21:03:20+00:00,15.8,20.0,219.8,ADAPTIVE,11.174021111099998,3.496
2019-12-02T21:03:22+00:00,15.9,20.0,219.9,ADAPTIVE,11.1778438889,3.522
2019-12-02T21:03:26+00:00,15.7,20.0,220.2,ADAPTIVE,11.1816663889,3.496
2019-12-02T21:03:30+00:00,15.8,20.0,219.8,ADAPTIVE,11.185502777799998,3.506
2019-12-02T21:03:36+00:00,15.9,20.0,219.9,ADAPTIVE,11.189324444399999,3.517
2019-12-02T21:03:39+00:00,15.9,20.0,219.7,ADAPTIVE,11.1931447222,3.5109999999999997
2019-12-02T21:03:40+00:00,15.9,20.0,219.7,ADAPTIVE,11.1931447222,3.5109999999999997
2019-12-02T21:03:42+00:00,15.9,20.0,220.0,ADAPTIVE,11.1969813889,3.5149999999999997
2019-12-02T21:03:46+00:00,15.9,20.0,220.0,ADAPTIVE,11.2008066667,3.522
2019-12-02T21:03:50+00:00,15.8,20.0,220.0,ADAPTIVE,11.2046316667,3.51
2019-12-02T21:03:54+00:00,15.8,20.0,219.9,ADAPTIVE,11.208472777799999,3.512
2019-12-02T21:03:58+00:00,15.8,20.0,220.3,ADAPTIVE,11.2122952778,3.4909999999999997
2019-12-02T21:04:02+00:00,15.9,20.0,220.2,ADAPTIVE,11.2161230556,3.53
2019-12-02T21:04:06+00:00,15.9,20.0,220.2,ADAPTIVE,11.219965277799998,3.526
2019-12-02T21:04:13+00:00,15.9,20.0,220.2,ADAPTIVE,11.2237944444,3.5229999999999997
2019-12-02T21:04:16+00:00,15.8,20.0,220.2,ADAPTIVE,11.2276247222,3.521
2019-12-02T21:04:18+00:00,15.8,20.0,220.2,ADAPTIVE,11.2314688889,3.5
2019-12-02T21:04:22+00:00,15.8,20.0,220.2,ADAPTIVE,11.2352966667,3.506
2019-12-02T21:04:27+00:00,15.8,20.0,220.2,ADAPTIVE,11.239122499999999,3.5109999999999997
2019-12-02T21:04:29+00:00,15.8,20.0,219.7,ADAPTIVE,11.242962499999999,3.493
2019-12-02T21:04:33+00:00,15.9,20.0,219.8,ADAPTIVE,11.246785833299999,3.512
2019-12-02T21:04:37+00:00,15.8,20.0,219.7,ADAPTIVE,11.250605277799998,3.4989999999999997
2019-12-02T21:04:41+00:00,15.8,20.0,219.6,ADAPTIVE,11.254444166699999,3.508
2019-12-02T21:04:45+00:00,15.8,20.0,219.7,ADAPTIVE,11.258267777799999,3.517
2019-12-02T21:04:49+00:00,15.8,20.0,220.0,ADAPTIVE,11.2620958333,3.52
2019-12-02T21:04:53+00:00,15.8,20.0,220.1,ADAPTIVE,11.2659422222,3.5029999999999997
2019-12-02T21:04:58+00:00,15.8,20.0,220.1,ADAPTIVE,11.2697688889,3.5
2019-12-02T21:05:02+00:00,15.8,20.0,220.3,ADAPTIVE,11.273596111099998,3.5
2019-12-02T21:05:05+00:00,15.9,20.0,219.6,ADAPTIVE,11.2774388889,3.512
2019-12-02T21:05:09+00:00,15.8,20.0,219.9,ADAPTIVE,11.2812572222,3.5029999999999997
2019-12-02T21:05:12+00:00,15.8,20.0,219.8,ADAPTIVE,11.285095,3.514
2019-12-02T21:05:16+00:00,15.8,20.0,219.8,ADAPTIVE,11.288920277799999,3.509
2019-12-02T21:05:20+00:00,15.9,20.0,220.0,ADAPTIVE,11.2927594444,3.532
2019-12-02T21:05:24+00:00,15.8,20.0,219.8,ADAPTIVE,11.2965866667,3.5109999999999997
2019-12-02T21:05:28+00:00,15.8,20.0,220.0,ADAPTIVE,11.3004130556,3.51
2019-12-02T21:05:32+00:00,15.8,8.0,218.8,ADAPTIVE,11.304251666699999,3.484
2019-12-02T21:05:36+00:00,8.1,8.0,220.4,ADAPTIVE,11.306516111099999,1.805
2019-12-02T21:05:40+00:00,8.2,8.0,220.2,ADAPTIVE,11.3084888889,1.8079999999999998
2019-12-02T21:05:44+00:00,8.1,8.0,220.7,ADAPTIVE,11.3104677778,1.801
2019-12-02T21:05:48+00:00,8.2,8.0,221.0,ADAPTIVE,11.312441111099998,1.8159999999999998
2019-12-02T21:05:52+00:00,12.4,20.0,220.3,ADAPTIVE,11.314830277799999,2.758
2019-12-02T21:05:56+00:00,15.8,20.0,220.0,ADAPTIVE,11.3183875,3.513
2019-12-02T21:06:00+00:00,15.9,20.0,219.9,ADAPTIVE,11.3222155556,3.513
2019-12-02T21:06:04+00:00,15.9,20.0,220.0,ADAPTIVE,11.3260575,3.52
2019-12-02T21:06:08+00:00,15.8,20.0,219.8,ADAPTIVE,11.329881666699999,3.5
2019-12-02T21:06:12+00:00,15.9,20.0,219.4,ADAPTIVE,11.3337058333,3.512
2019-12-02T21:06:16+00:00,15.8,20.0,219.7,ADAPTIVE,11.3375488889,3.508
2019-12-02T21:06:20+00:00,15.9,20.0,219.2,ADAPTIVE,11.341373611099998,3.529
2019-12-02T21:06:25+00:00,15.8,20.0,219.4,ADAPTIVE,11.345211944399999,3.496
2019-12-02T21:06:29+00:00,15.8,20.0,219.6,ADAPTIVE,11.3490355556,3.4979999999999998
2019-12-02T21:06:32+00:00,15.9,20.0,219.4,ADAPTIVE,11.3528597222,3.526
2019-12-02T21:06:37+00:00,15.8,20.0,220.0,ADAPTIVE,11.3567008333,3.496
2019-12-02T21:06:39+00:00,15.8,20.0,219.7,ADAPTIVE,11.3605266667,3.512
2019-12-02T21:06:43+00:00,15.9,20.0,219.5,ADAPTIVE,11.3643522222,3.5149999999999997
2019-12-02T21:06:47+00:00,15.9,20.0,220.0,ADAPTIVE,11.368197222200001,3.5229999999999997
2019-12-02T21:06:51+00:00,15.9,20.0,219.8,ADAPTIVE,11.3720258333,3.5229999999999997
2019-12-02T21:06:55+00:00,15.9,20.0,220.0,ADAPTIVE,11.3758505556,3.514
2019-12-02T21:06:59+00:00,15.9,20.0,219.4,ADAPTIVE,11.379693611099999,3.518
2019-12-02T21:07:04+00:00,15.8,20.0,219.8,ADAPTIVE,11.383521111099999,3.505
2019-12-02T21:07:07+00:00,15.8,20.0,220.1,ADAPTIVE,11.387365833299999,3.5109999999999997
2019-12-02T21:07:11+00:00,15.9,20.0,220.0,ADAPTIVE,11.391195,3.521
2019-12-02T21:07:15+00:00,15.9,20.0,220.1,ADAPTIVE,11.3950397222,3.52
2019-12-02T21:07:19+00:00,15.9,20.0,218.9,ADAPTIVE,11.3988594444,3.508
2019-12-02T21:07:23+00:00,15.9,20.0,218.9,ADAPTIVE,11.4026733333,3.514
2019-12-02T21:07:27+00:00,15.8,20.0,218.6,ADAPTIVE,11.406501666699999,3.4869999999999997
2019-12-02T21:07:31+00:00,15.9,20.0,218.4,ADAPTIVE,11.4103138889,3.501
2019-12-02T21:07:34+00:00,15.6,20.0,218.7,ADAPTIVE,11.4141144444,3.456
2019-12-02T21:07:38+00:00,14.9,20.0,219.8,ADAPTIVE,11.417838611099999,3.31
2019-12-02T21:07:42+00:00,14.7,19.0,219.5,ADAPTIVE,11.4214280556,3.2689999999999997
2019-12-02T21:07:46+00:00,14.6,19.0,219.9,ADAPTIVE,11.4249680556,3.243
2019-12-02T21:07:50+00:00,14.7,19.0,219.5,ADAPTIVE,11.4285216667,3.258
2019-12-02T21:07:56+00:00,14.0,19.0,219.3,ADAPTIVE,11.431991111099999,3.086
2019-12-02T21:07:59+00:00,13.7,20.0,219.5,ADAPTIVE,11.4353338889,3.016
2019-12-02T21:08:02+00:00,13.9,20.0,219.2,ADAPTIVE,11.438643611099998,3.078
2019-12-02T21:08:07+00:00,13.7,20.0,219.0,ADAPTIVE,11.4419730556,3.0269999999999997
2019-12-02T21:08:11+00:00,13.4,20.0,219.7,ADAPTIVE,11.4452308333,2.9659999999999997
2019-12-02T21:08:14+00:00,13.0,20.0,218.8,ADAPTIVE,11.4484047222,2.876
2019-12-02T21:08:18+00:00,13.0,20.0,219.2,ADAPTIVE,11.4515330556,2.863
2019-12-02T21:08:22+00:00,13.2,20.0,218.5,ADAPTIVE,11.4546622222,2.899
2019-12-02T21:08:26+00:00,13.0,20.0,219.3,ADAPTIVE,11.457831944399999,2.864
2019-12-02T21:08:30+00:00,12.5,20.0,218.8,ADAPTIVE,11.4609191667,2.7649999999999997
2019-12-02T21:08:33+00:00,12.4,20.0,219.0,ADAPTIVE,11.4639127778,2.734
2019-12-02T21:08:38+00:00,11.9,20.0,219.8,ADAPTIVE,11.4668452778,2.6359999999999997
2019-12-02T21:08:42+00:00,12.2,20.0,219.6,ADAPTIVE,11.469733611099999,2.705
2019-12-02T21:08:46+00:00,11.9,20.0,219.6,ADAPTIVE,11.4726247222,2.635
2019-12-02T21:08:49+00:00,12.1,20.0,219.6,ADAPTIVE,11.475516666699999,2.6799999999999997
2019-12-02T21:08:53+00:00,12.1,19.0,219.4,ADAPTIVE,11.4784425,2.666
2019-12-02T21:08:57+00:00,12.1,19.0,219.7,ADAPTIVE,11.481381666699999,2.681
2019-12-02T21:09:01+00:00,11.9,19.0,219.3,ADAPTIVE,11.484265277799999,2.639
2019-12-02T21:09:05+00:00,11.3,20.0,219.9,ADAPTIVE,11.4870755556,2.514
2019-12-02T21:09:09+00:00,11.3,20.0,220.0,ADAPTIVE,11.4898261111,2.5029999999999997
2019-12-02T21:09:13+00:00,11.3,20.0,219.6,ADAPTIVE,11.4925688889,2.501
2019-12-02T21:09:18+00:00,11.4,20.0,219.4,ADAPTIVE,11.4953047222,2.512
2019-12-02T21:09:21+00:00,10.9,20.0,219.4,ADAPTIVE,11.4980022222,2.4139999999999997
2019-12-02T21:09:25+00:00,11.0,20.0,219.5,ADAPTIVE,11.5006469444,2.433
2019-12-02T21:09:29+00:00,11.2,20.0,219.5,ADAPTIVE,11.503310277799999,2.4779999999999998
2019-12-02T21:09:33+00:00,11.2,20.0,219.5,ADAPTIVE,11.506015,2.472
2019-12-02T21:09:38+00:00,10.9,20.0,219.6,ADAPTIVE,11.5086777778,2.415
2019-12-02T21:09:41+00:00,10.7,20.0,219.6,ADAPTIVE,11.5113,2.366
2019-12-02T21:09:44+00:00,10.6,20.0,219.8,ADAPTIVE,11.5138730556,2.3449999999999998
2019-12-02T21:09:46+00:00,10.6,20.0,219.8,ADAPTIVE,11.5138730556,2.3449999999999998
2019-12-02T21:09:48+00:00,10.5,20.0,219.7,ADAPTIVE,11.516432777799999,2.3329999999999997
2019-12-02T21:09:54+00:00,10.5,20.0,219.2,ADAPTIVE,11.5190047222,2.327
2019-12-02T21:09:56+00:00,10.5,20.0,220.0,ADAPTIVE,11.5215530556,2.323
2019-12-02T21:10:00+00:00,10.6,20.0,219.7,ADAPTIVE,11.5241105556,2.352
2019-12-02T21:10:04+00:00,10.3,20.0,219.7,ADAPTIVE,11.526634999999999,2.2849999999999997
2019-12-02T21:10:08+00:00,10.1,20.0,219.2,ADAPTIVE,11.5291183333,2.2359999999999998
2019-12-02T21:10:13+00:00,9.7,20.0,219.3,ADAPTIVE,11.5314994444,2.155
2019-12-02T21:10:18+00:00,9.6,20.0,218.9,ADAPTIVE,11.5338177778,2.109
2019-12-02T21:10:20+00:00,9.7,20.0,219.1,ADAPTIVE,11.536161111099998,2.147
2019-12-02T21:10:24+00:00,9.9,20.0,217.8,ADAPTIVE,11.5385255556,2.175
2019-12-02T21:10:28+00:00,10.0,20.0,217.8,ADAPTIVE,11.540914166699999,2.205
2019-12-02T21:10:32+00:00,9.8,20.0,218.0,ADAPTIVE,11.5433047222,2.158
2019-12-02T21:10:36+00:00,9.7,20.0,218.0,ADAPTIVE,11.5456488889,2.143
2019-12-02T21:10:40+00:00,9.5,20.0,218.1,ADAPTIVE,11.5479561111,2.0949999999999998
2019-12-02T21:10:44+00:00,9.3,20.0,218.6,ADAPTIVE,11.5502372222,2.0509999999999997
2019-12-02T21:10:48+00:00,9.3,20.0,219.3,ADAPTIVE,11.5524925,2.0549999999999997
2019-12-02T21:10:52+00:00,9.3,20.0,219.3,ADAPTIVE,11.5547391667,2.0629999999999997
2019-12-02T21:10:56+00:00,9.4,20.0,218.8,ADAPTIVE,11.5569938889,2.069
2019-12-02T21:10:59+00:00,9.2,20.0,218.6,ADAPTIVE,11.559191666699999,2.024
2019-12-02T21:11:03+00:00,9.1,20.0,218.9,ADAPTIVE,11.5613833333,2.004
2019-12-02T21:11:07+00:00,8.8,20.0,219.0,ADAPTIVE,11.5635791667,1.9509999999999998
2019-12-02T21:11:15+00:00,8.7,20.0,218.9,ADAPTIVE,11.5657186111,1.9189999999999998
2019-12-02T21:11:17+00:00,8.5,20.0,219.2,ADAPTIVE,11.567826111099999,1.879
2019-12-02T21:11:20+00:00,8.4,20.0,219.5,ADAPTIVE,11.5698833333,1.849
2019-12-02T21:11:23+00:00,8.4,20.0,219.5,ADAPTIVE,11.571898611099998,1.863
2019-12-02T21:11:28+00:00,8.1,20.0,219.0,ADAPTIVE,11.5739091667,1.797
2019-12-02T21:11:32+00:00,8.2,20.0,219.6,ADAPTIVE,11.5758986111,1.811
2019-12-02T21:11:35+00:00,8.1,20.0,218.9,ADAPTIVE,11.5778722222,1.7999999999999998
2019-12-02T21:11:39+00:00,8.1,20.0,219.0,ADAPTIVE,11.579837777799998,1.7939999999999998
2019-12-02T21:11:43+00:00,8.2,20.0,219.1,ADAPTIVE,11.581809999999999,1.817
2019-12-02T21:11:47+00:00,8.1,20.0,219.0,ADAPTIVE,11.5837930556,1.7959999999999998
2019-12-02T21:11:51+00:00,8.2,20.0,219.2,ADAPTIVE,11.5857655556,1.8159999999999998
2019-12-02T21:11:55+00:00,7.9,20.0,219.3,ADAPTIVE,11.5877236111,1.7389999999999999
2019-12-02T21:11:59+00:00,8.1,20.0,219.3,ADAPTIVE,11.589667777799999,1.785
2019-12-02T21:12:02+00:00,7.9,20.0,219.2,ADAPTIVE,11.5915919444,1.7449999999999999
2019-12-02T21:12:07+00:00,8.0,20.0,219.7,ADAPTIVE,11.593499999999999,1.767
2019-12-02T21:12:11+00:00,7.9,20.0,219.4,ADAPTIVE,11.595417777799998,1.756
2019-12-02T21:12:15+00:00,8.0,20.0,219.3,ADAPTIVE,11.5973261111,1.76
2019-12-02T21:12:18+00:00,7.9,20.0,219.6,ADAPTIVE,11.5992430556,1.7409999999999999
2019-12-02T21:12:22+00:00,7.9,20.0,219.2,ADAPTIVE,11.601150277799999,1.746
2019-12-02T21:12:27+00:00,7.8,20.0,219.2,ADAPTIVE,11.603087777799999,1.738
2019-12-02T21:12:32+00:00,7.9,20.0,219.6,ADAPTIVE,11.604996111099998,1.753
2019-12-02T21:12:34+00:00,7.8,20.0,219.5,ADAPTIVE,11.6069047222,1.7229999999999999
2019-12-02T21:12:38+00:00,7.8,20.0,219.5,ADAPTIVE,11.6087716667,1.724
2019-12-02T21:12:42+00:00,7.7,19.0,219.2,ADAPTIVE,11.610639444399999,1.7009999999999998
2019-12-02T21:12:46+00:00,7.6,19.0,219.4,ADAPTIVE,11.6124805556,1.6789999999999998
2019-12-02T21:12:51+00:00,7.4,20.0,219.6,ADAPTIVE,11.6142772222,1.634
2019-12-02T21:12:54+00:00,7.3,20.0,219.0,ADAPTIVE,11.616040277799998,1.603
2019-12-02T21:12:58+00:00,6.9,20.0,219.6,ADAPTIVE,11.617749722200001,1.531
2019-12-02T21:13:01+00:00,7.1,20.0,219.4,ADAPTIVE,11.6194341667,1.569
2019-12-02T21:13:05+00:00,7.3,20.0,219.5,ADAPTIVE,11.6211747222,1.605
2019-12-02T21:13:10+00:00,7.1,20.0,219.6,ADAPTIVE,11.6229072222,1.5739999999999998
2019-12-02T21:13:13+00:00,7.2,20.0,219.5,ADAPTIVE,11.6246447222,1.579
2019-12-02T21:13:21+00:00,6.9,20.0,219.6,ADAPTIVE,11.6263563889,1.532
2019-12-02T21:13:22+00:00,6.8,20.0,219.5,ADAPTIVE,11.6280369444,1.498
2019-12-02T21:13:26+00:00,6.7,20.0,219.6,ADAPTIVE,11.6296647222,1.4869999999999999
